MsgID.LOCAL_POSITION,59.0500000,-162.6721344,-163.0398560,-4.9302006
MsgID.LOCAL_VELOCITY,59.0500000,-6.3120136,-6.2916131,-0.2037414
MsgID.GLOBAL_POSITION,0.0000000,-122.3993050,37.7910044,4.9350000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2800000,-0.1900000
MsgID.LOCAL_POSITION,59.3000000,-164.0054932,-164.6004333,-4.9355888
MsgID.LOCAL_VELOCITY,59.3000000,-6.3021708,-6.2815213,-0.1945794
MsgID.GLOBAL_POSITION,0.0000000,-122.3993227,37.7909891,4.9310000
MsgID.LOCAL_VELOCITY,0.0000000,-6.2900000,-6.2600000,-0.1500000
MsgID.LOCAL_POSITION,59.5490000,-165.6977386,-166.1698303,-4.9319715
MsgID.LOCAL_VELOCITY,59.5490000,-6.2913880,-6.2691407,-0.1550494
MsgID.GLOBAL_POSITION,0.0000000,-122.3993403,37.7909738,4.9370000
MsgID.LOCAL_VELOCITY,0.0000000,-6.2900000,-6.2700000,-0.1500000
MsgID.LOCAL_POSITION,59.8000000,-167.4017639,-167.7403564,-4.9375987
MsgID.LOCAL_VELOCITY,59.8000000,-6.2956786,-6.2721100,-0.1574465
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3993580,37.7909606,4.9490000
MsgID.LOCAL_VELOCITY,0.0000000,-6.2900000,-6.2700000,-0.1300000
MsgID.LOCAL_POSITION,60.0510000,-168.8646545,-169.3137970,-4.9498596
MsgID.LOCAL_VELOCITY,60.0510000,-6.2921538,-6.2711716,-0.1348996
MsgID.GLOBAL_POSITION,0.0000000,-122.3993763,37.7909479,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.2800000,-6.2500000,-0.0400000
MsgID.LOCAL_POSITION,60.3010000,-170.2817078,-170.9375153,-4.9575939
MsgID.LOCAL_VELOCITY,60.3010000,-6.2823739,-6.2590065,-0.0491921
MsgID.LOCAL_POSITION,60.5510000,-171.9492798,-172.6262512,-4.9635477
MsgID.LOCAL_VELOCITY,60.5510000,-6.2737503,-6.2469492,0.0727725
MsgID.GLOBAL_POSITION,0.0000000,-122.3993953,37.7909329,4.9630000
MsgID.LOCAL_VELOCITY,0.0000000,-6.2700000,-6.2400000,0.0700000
MsgID.GLOBAL_POSITION,0.0000000,-122.3993965,37.7909318,4.9630000
MsgID.LOCAL_VELOCITY,0.0000000,-6.2700000,-6.2400000,0.0800000
MsgID.LOCAL_POSITION,60.8010000,-172.0667114,-172.7351685,-4.9634700
MsgID.LOCAL_VELOCITY,60.8010000,-6.2728982,-6.2460146,0.0834765
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3993965,37.7909318,4.9630000
MsgID.LOCAL_VELOCITY,0.0000000,-6.2700000,-6.2400000,0.0800000
MsgID.LOCAL_POSITION,61.0500000,-172.0667114,-172.7351685,-4.9634700
MsgID.LOCAL_VELOCITY,61.0500000,-6.2728982,-6.2460146,0.0834765
MsgID.GLOBAL_POSITION,0.0000000,-122.3993965,37.7909318,4.9630000
MsgID.LOCAL_VELOCITY,0.0000000,-6.2700000,-6.2400000,0.0800000
MsgID.LOCAL_POSITION,61.3000000,-172.0667114,-172.7351685,-4.9634700
MsgID.LOCAL_VELOCITY,61.3000000,-6.2728982,-6.2460146,0.0834765
MsgID.GLOBAL_POSITION,0.0000000,-122.3993965,37.7909318,4.9630000
MsgID.LOCAL_VELOCITY,0.0000000,-6.2700000,-6.2400000,0.0800000
MsgID.LOCAL_POSITION,61.5500000,-172.0667114,-172.7351685,-4.9634700
MsgID.LOCAL_VELOCITY,61.5500000,-6.2728982,-6.2460146,0.0834765
MsgID.GLOBAL_POSITION,0.0000000,-122.3993965,37.7909318,4.9630000
MsgID.LOCAL_VELOCITY,0.0000000,-6.2700000,-6.2400000,0.0800000
MsgID.LOCAL_POSITION,61.8000000,-172.0667114,-172.7351685,-4.9634700
MsgID.LOCAL_VELOCITY,61.8000000,-6.2728982,-6.2460146,0.0834765
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3993965,37.7909318,4.9630000
MsgID.LOCAL_VELOCITY,0.0000000,-6.2700000,-6.2400000,0.0800000
MsgID.LOCAL_POSITION,62.0500000,-172.0667114,-172.7351685,-4.9634700
MsgID.LOCAL_VELOCITY,62.0500000,-6.2728982,-6.2460146,0.0834765
MsgID.GLOBAL_POSITION,0.0000000,-122.3993965,37.7909318,4.9630000
MsgID.LOCAL_VELOCITY,0.0000000,-6.2700000,-6.2400000,0.0800000
MsgID.LOCAL_POSITION,62.3010000,-172.0667114,-172.7351685,-4.9634700
MsgID.LOCAL_VELOCITY,62.3010000,-6.2728982,-6.2460146,0.0834765
MsgID.LOCAL_POSITION,62.5510000,-172.0667114,-172.7351685,-4.9634700
MsgID.LOCAL_VELOCITY,62.5510000,-6.2728982,-6.2460146,0.0834765
MsgID.GLOBAL_POSITION,0.0000000,-122.3993965,37.7909318,4.9630000
MsgID.LOCAL_VELOCITY,0.0000000,-6.2700000,-6.2400000,0.0800000
MsgID.LOCAL_POSITION,62.8000000,-172.0667114,-172.7351685,-4.9634700
MsgID.LOCAL_VELOCITY,62.8000000,-6.2728982,-6.2460146,0.0834765
MsgID.GLOBAL_POSITION,0.0000000,-122.3993965,37.7909318,4.9630000
MsgID.LOCAL_VELOCITY,0.0000000,-6.2700000,-6.2400000,0.0800000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,63.0500000,-172.0667114,-172.7351685,-4.9634700
MsgID.LOCAL_VELOCITY,63.0500000,-6.2728982,-6.2460146,0.0834765
MsgID.GLOBAL_POSITION,0.0000000,-122.3993965,37.7909318,4.9630000
MsgID.LOCAL_VELOCITY,0.0000000,-6.2700000,-6.2400000,0.0800000
MsgID.GLOBAL_POSITION,0.0000000,-122.3994069,37.7909230,4.9640000
MsgID.LOCAL_VELOCITY,0.0000000,-6.2800000,-6.2500000,0.0600000
MsgID.LOCAL_POSITION,63.3000000,-173.0445557,-173.6604004,-4.9648190
MsgID.LOCAL_VELOCITY,63.3000000,-6.2839327,-6.2549629,0.0678969
MsgID.LOCAL_POSITION,63.5500000,-174.6139069,-175.1342468,-4.9741392
MsgID.LOCAL_VELOCITY,63.5500000,-6.2889614,-6.2590041,0.0944792
MsgID.GLOBAL_POSITION,0.0000000,-122.3994235,37.7909089,4.9740000
MsgID.LOCAL_VELOCITY,0.0000000,-6.2800000,-6.2500000,0.0900000
MsgID.LOCAL_POSITION,63.8000000,-176.3048248,-176.6843567,-4.9802413
MsgID.LOCAL_VELOCITY,63.8000000,-6.2846079,-6.2586284,0.1449587
MsgID.GLOBAL_POSITION,0.0000000,-122.3994410,37.7908937,4.9800000
MsgID.LOCAL_VELOCITY,0.0000000,-6.2800000,-6.2500000,0.1400000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,64.0510000,-177.7399750,-178.3317261,-4.9677377
MsgID.LOCAL_VELOCITY,64.0510000,-6.2795568,-6.2587104,0.1851649
MsgID.GLOBAL_POSITION,0.0000000,-122.3994595,37.7908808,4.9670000
MsgID.LOCAL_VELOCITY,0.0000000,-6.2700000,-6.2500000,0.1800000
MsgID.LOCAL_POSITION,64.3010000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,64.3010000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,64.5510000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,64.5510000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,64.8010000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,64.8010000,-6.3037953,-6.2768312,0.0768363
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,65.0510000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,65.0510000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,65.3010000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,65.3010000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,65.5510000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,65.5510000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,65.8010000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,65.8010000,-6.3037953,-6.2768312,0.0768363
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,66.0510000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,66.0510000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,66.3010000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,66.3010000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,66.5510000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,66.5510000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,66.8010000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,66.8010000,-6.3037953,-6.2768312,0.0768363
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,67.0510000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,67.0510000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,67.3010000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,67.3010000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,67.5510000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,67.5510000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,67.8020000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,67.8020000,-6.3037953,-6.2768312,0.0768363
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,68.0510000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,68.0510000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,68.3010000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,68.3010000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,68.5520000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,68.5520000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,68.8020000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,68.8020000,-6.3037953,-6.2768312,0.0768363
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,69.0520000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,69.0520000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,69.3020000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,69.3020000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,69.5520000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,69.5520000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,69.8020000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,69.8020000,-6.3037953,-6.2768312,0.0768363
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,70.0520000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,70.0520000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,70.3020000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,70.3020000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,70.5530000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,70.5530000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,70.8020000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,70.8020000,-6.3037953,-6.2768312,0.0768363
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,71.0530000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,71.0530000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,71.3020000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,71.3020000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,71.5520000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,71.5520000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,71.8030000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,71.8030000,-6.3037953,-6.2768312,0.0768363
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,72.0520000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,72.0520000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,72.3020000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,72.3020000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,72.5520000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,72.5520000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,72.8020000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,72.8020000,-6.3037953,-6.2768312,0.0768363
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,73.0530000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,73.0530000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,73.3040000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,73.3040000,-6.3037953,-6.2768312,0.0768363
MsgID.LOCAL_POSITION,73.5540000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,73.5540000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,73.8040000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,73.8040000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,74.0540000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,74.0540000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,74.3030000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,74.3030000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,74.5530000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,74.5530000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,74.8030000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,74.8030000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,75.0530000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,75.0530000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,75.3030000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,75.3030000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,75.5530000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,75.5530000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,75.8030000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,75.8030000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,76.0540000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,76.0540000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,76.3040000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,76.3040000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,76.5530000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,76.5530000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,76.8030000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,76.8030000,-6.3037953,-6.2768312,0.0768363
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,77.0530000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,77.0530000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,77.3030000,-178.7603149,-179.3168793,-4.9579573
MsgID.LOCAL_VELOCITY,77.3030000,-6.3037953,-6.2768312,0.0768363
MsgID.GLOBAL_POSITION,0.0000000,-122.3994706,37.7908716,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3000000,-6.2700000,0.0700000
MsgID.LOCAL_POSITION,77.5540000,-178.7603149,-179.3168793,-4.9579573
